,Constraint,Time,Value
378,Bal4Constraint,91,67.9788675
379,Bal4Constraint,92,63.5617905
380,Bal4Constraint,93,63.5617905
381,Bal4Constraint,94,63.6306505
382,Bal4Constraint,95,63.4929305
383,Bal4Constraint,96,61.353252
384,Bal1Constraint,97,44.471652
385,Bal1Constraint,98,44.471652
386,Bal1Constraint,99,44.471652
387,Bal1Constraint,100,44.471652
388,Bal1Constraint,101,44.471652
389,Bal1Constraint,102,44.471652
390,Bal1Constraint,103,44.471652
391,Bal1Constraint,104,44.471652
392,Bal1Constraint,105,44.471652
393,Bal1Constraint,106,44.471652
394,Bal1Constraint,107,44.471652
395,Bal1Constraint,108,44.471652
396,Bal1Constraint,109,44.471652
397,Bal1Constraint,110,44.471652
398,Bal1Constraint,111,44.471652
399,Bal1Constraint,112,44.471652
400,Bal1Constraint,113,44.471652
401,Bal1Constraint,114,44.471652
402,Bal1Constraint,115,44.471652
403,Bal1Constraint,116,44.471652
404,Bal1Constraint,117,44.471652
405,Bal1Constraint,118,44.471652
406,Bal1Constraint,119,44.471652
407,Bal1Constraint,120,44.471652
408,Bal2Constraint,97,44.471652
409,Bal2Constraint,98,44.471652
410,Bal2Constraint,99,44.471652
411,Bal2Constraint,100,44.471652
412,Bal2Constraint,101,44.471652
413,Bal2Constraint,102,44.471652
414,Bal2Constraint,103,44.471652
415,Bal2Constraint,104,44.471652
416,Bal2Constraint,105,44.471652
417,Bal2Constraint,106,44.471652
418,Bal2Constraint,107,44.471652
419,Bal2Constraint,108,44.471652
420,Bal2Constraint,109,44.471652
421,Bal2Constraint,110,44.471652
422,Bal2Constraint,111,44.471652
423,Bal2Constraint,112,44.471652
424,Bal2Constraint,113,44.471652
425,Bal2Constraint,114,44.471652
426,Bal2Constraint,115,44.471652
427,Bal2Constraint,116,44.471652
428,Bal2Constraint,117,44.471652
429,Bal2Constraint,118,44.471652
430,Bal2Constraint,119,44.471652
431,Bal2Constraint,120,44.471652
432,Bal3Constraint,97,48.0441605
433,Bal3Constraint,98,46.955957702
434,Bal3Constraint,99,45.9555206067
435,Bal3Constraint,100,45.9555206067
436,Bal3Constraint,101,45.9555206067
437,Bal3Constraint,102,45.9555206067
438,Bal3Constraint,103,47.198468812
439,Bal3Constraint,104,47.80164939
440,Bal3Constraint,105,47.500059101
441,Bal3Constraint,106,46.722761332
442,Bal3Constraint,107,43.81546537
443,Bal3Constraint,108,45.783796624
444,Bal3Constraint,109,45.058107266
445,Bal3Constraint,110,45.783796624
446,Bal3Constraint,111,43.663748324
447,Bal3Constraint,112,45.636954479
448,Bal3Constraint,113,48.737583
449,Bal3Constraint,114,49.280357702
450,Bal3Constraint,115,50.181652
451,Bal3Constraint,116,50.181652
452,Bal3Constraint,117,50.181652
453,Bal3Constraint,118,50.181652
454,Bal3Constraint,119,48.737583
455,Bal3Constraint,120,47.500059101
456,Bal4Constraint,97,58.0041605
457,Bal4Constraint,98,56.915957702
458,Bal4Constraint,99,55.9155206068
459,Bal4Constraint,100,55.9155206068
460,Bal4Constraint,101,55.9155206068
461,Bal4Constraint,102,55.9155206068
462,Bal4Constraint,103,57.158468812
463,Bal4Constraint,104,57.76164939
464,Bal4Constraint,105,57.460059101
465,Bal4Constraint,106,56.682761332
466,Bal4Constraint,107,53.77546537
467,Bal4Constraint,108,53.77546537
468,Bal4Constraint,109,53.77546537
469,Bal4Constraint,110,53.77546537
470,Bal4Constraint,111,53.623748324
471,Bal4Constraint,112,55.596954479
472,Bal4Constraint,113,58.697583
473,Bal4Constraint,114,63.4929305
474,Bal4Constraint,115,100000000.0
475,Bal4Constraint,116,100000000.0
476,Bal4Constraint,117,100000000.0
477,Bal4Constraint,118,99.928854107
478,Bal4Constraint,119,63.780812412
479,Bal4Constraint,120,57.460059101
480,Bal1Constraint,121,44.156837512
481,Bal1Constraint,122,44.156837512
482,Bal1Constraint,123,44.156837512
483,Bal1Constraint,124,44.156837512
484,Bal1Constraint,125,44.156837512
485,Bal1Constraint,126,44.156837512
486,Bal1Constraint,127,44.156837512
487,Bal1Constraint,128,44.156837512
488,Bal1Constraint,129,44.156837512
489,Bal1Constraint,130,44.156837512
490,Bal1Constraint,131,44.156837512
491,Bal1Constraint,132,44.156837512
492,Bal1Constraint,133,44.156837512
493,Bal1Constraint,134,44.156837512
494,Bal1Constraint,135,44.156837512
495,Bal1Constraint,136,44.156837512
496,Bal1Constraint,137,44.156837512
497,Bal1Constraint,138,44.156837512
498,Bal1Constraint,139,44.156837512
499,Bal1Constraint,140,44.156837512
500,Bal1Constraint,141,44.156837512
501,Bal1Constraint,142,44.156837512
502,Bal1Constraint,143,44.156837512
503,Bal1Constraint,144,44.156837512
504,Bal2Constraint,121,44.156837512
505,Bal2Constraint,122,44.156837512
506,Bal2Constraint,123,44.156837512
507,Bal2Constraint,124,44.156837512
508,Bal2Constraint,125,44.156837512
509,Bal2Constraint,126,44.156837512
510,Bal2Constraint,127,44.156837512
511,Bal2Constraint,128,44.156837512
512,Bal2Constraint,129,44.156837512
513,Bal2Constraint,130,44.156837512
514,Bal2Constraint,131,44.156837512
515,Bal2Constraint,132,44.156837512
516,Bal2Constraint,133,44.156837512
517,Bal2Constraint,134,44.156837512
518,Bal2Constraint,135,44.156837512
519,Bal2Constraint,136,44.156837512
520,Bal2Constraint,137,44.156837512
521,Bal2Constraint,138,44.156837512
522,Bal2Constraint,139,44.156837512
523,Bal2Constraint,140,44.156837512
524,Bal2Constraint,141,44.156837512
525,Bal2Constraint,142,44.156837512
526,Bal2Constraint,143,44.156837512
527,Bal2Constraint,144,44.156837512
528,Bal3Constraint,121,49.866837512
529,Bal3Constraint,122,49.866837512
530,Bal3Constraint,123,49.866837512
531,Bal3Constraint,124,49.866837512
532,Bal3Constraint,125,49.866837512
533,Bal3Constraint,126,49.866837512
534,Bal3Constraint,127,49.866837512
535,Bal3Constraint,128,49.866837512
536,Bal3Constraint,129,49.866837512
537,Bal3Constraint,130,49.866837512
538,Bal3Constraint,131,49.866837512
539,Bal3Constraint,132,49.866837512
