,Generator,Time,Value,Zones,Type,$/MWh
378,COYOTE_SPRINGS_1_GEN_1,19,0.0,PNW,Gas,65.1596258385
379,COYOTE_SPRINGS_1_GEN_1,20,0.0,PNW,Gas,65.1596258385
380,COYOTE_SPRINGS_1_GEN_1,21,0.0,PNW,Gas,65.1596258385
381,COYOTE_SPRINGS_1_GEN_1,22,0.0,PNW,Gas,65.1596258385
382,COYOTE_SPRINGS_1_GEN_1,23,0.0,PNW,Gas,65.1596258385
383,COYOTE_SPRINGS_1_GEN_1,24,0.0,PNW,Gas,65.1596258385
384,COYOTE_SPRINGS_1_GEN_2,1,0.0,PNW,Gas,65.1596258385
385,COYOTE_SPRINGS_1_GEN_2,2,0.0,PNW,Gas,65.1596258385
386,COYOTE_SPRINGS_1_GEN_2,3,0.0,PNW,Gas,65.1596258385
387,COYOTE_SPRINGS_1_GEN_2,4,0.0,PNW,Gas,65.1596258385
388,COYOTE_SPRINGS_1_GEN_2,5,0.0,PNW,Gas,65.1596258385
389,COYOTE_SPRINGS_1_GEN_2,6,0.0,PNW,Gas,65.1596258385
390,COYOTE_SPRINGS_1_GEN_2,7,0.0,PNW,Gas,65.1596258385
391,COYOTE_SPRINGS_1_GEN_2,8,0.0,PNW,Gas,65.1596258385
392,COYOTE_SPRINGS_1_GEN_2,9,0.0,PNW,Gas,65.1596258385
393,COYOTE_SPRINGS_1_GEN_2,10,0.0,PNW,Gas,65.1596258385
394,COYOTE_SPRINGS_1_GEN_2,11,0.0,PNW,Gas,65.1596258385
395,COYOTE_SPRINGS_1_GEN_2,12,0.0,PNW,Gas,65.1596258385
396,COYOTE_SPRINGS_1_GEN_2,13,0.0,PNW,Gas,65.1596258385
397,COYOTE_SPRINGS_1_GEN_2,14,0.0,PNW,Gas,65.1596258385
398,COYOTE_SPRINGS_1_GEN_2,15,0.0,PNW,Gas,65.1596258385
399,COYOTE_SPRINGS_1_GEN_2,16,0.0,PNW,Gas,65.1596258385
400,COYOTE_SPRINGS_1_GEN_2,17,0.0,PNW,Gas,65.1596258385
401,COYOTE_SPRINGS_1_GEN_2,18,0.0,PNW,Gas,65.1596258385
402,COYOTE_SPRINGS_1_GEN_2,19,0.0,PNW,Gas,65.1596258385
