,Generator,Time,Value,Zones
436,OROVIL_6_UNIT,5,0.0,PGE_valley
437,OROVIL_6_UNIT,6,0.0,PGE_valley
438,OROVIL_6_UNIT,7,0.0,PGE_valley
439,OROVIL_6_UNIT,8,0.0,PGE_valley
440,OROVIL_6_UNIT,9,0.0,PGE_valley
441,OROVIL_6_UNIT,10,0.0,PGE_valley
442,OROVIL_6_UNIT,11,0.0,PGE_valley
443,OROVIL_6_UNIT,12,0.0,PGE_valley
444,OROVIL_6_UNIT,13,0.0,PGE_valley
445,OROVIL_6_UNIT,14,0.0,PGE_valley
446,OROVIL_6_UNIT,15,0.0,PGE_valley
447,OROVIL_6_UNIT,16,0.0,PGE_valley
448,OROVIL_6_UNIT,17,0.0,PGE_valley
449,OROVIL_6_UNIT,18,0.0,PGE_valley
450,OROVIL_6_UNIT,19,0.0,PGE_valley
451,OROVIL_6_UNIT,20,0.0,PGE_valley
452,OROVIL_6_UNIT,21,0.0,PGE_valley
453,OROVIL_6_UNIT,22,0.0,PGE_valley
454,OROVIL_6_UNIT,23,0.0,PGE_valley
455,OROVIL_6_UNIT,24,0.0,PGE_valley
456,LODI25_2_UNIT1,1,0.0,PGE_valley
457,LODI25_2_UNIT1,2,0.0,PGE_valley
458,LODI25_2_UNIT1,3,0.0,PGE_valley
459,LODI25_2_UNIT1,4,0.0,PGE_valley
460,LODI25_2_UNIT1,5,0.0,PGE_valley
461,LODI25_2_UNIT1,6,0.0,PGE_valley
462,LODI25_2_UNIT1,7,0.0,PGE_valley
463,LODI25_2_UNIT1,8,0.0,PGE_valley
464,LODI25_2_UNIT1,9,0.0,PGE_valley
465,LODI25_2_UNIT1,10,0.0,PGE_valley
466,LODI25_2_UNIT1,11,0.0,PGE_valley
467,LODI25_2_UNIT1,12,0.0,PGE_valley
468,LODI25_2_UNIT1,13,0.0,PGE_valley
469,LODI25_2_UNIT1,14,0.0,PGE_valley
470,LODI25_2_UNIT1,15,0.0,PGE_valley
471,LODI25_2_UNIT1,16,0.0,PGE_valley
472,LODI25_2_UNIT1,17,0.0,PGE_valley
473,LODI25_2_UNIT1,18,0.0,PGE_valley
474,LODI25_2_UNIT1,19,0.0,PGE_valley
475,LODI25_2_UNIT1,20,0.0,PGE_valley
476,LODI25_2_UNIT1,21,0.0,PGE_valley
477,LODI25_2_UNIT1,22,0.0,PGE_valley
478,LODI25_2_UNIT1,23,0.0,PGE_valley
479,LODI25_2_UNIT1,24,0.0,PGE_valley
